1.0,1.0,1.0,1.0,3.0
3.0,2.0,2.0,2.0,4.0
4.0,3.0,4.0,3.0,5.0
6.0,5.0,5.0,4.0,6.0
7.0,6.0,8.0,5.0,7.0
8.0,7.0,11.0,6.0,9.0
9.0,8.0,14.0,7.0,10.0
10.0,9.0,15.0,8.0,11.0
11.0,10.0,16.0,9.0,12.0
12.0,12.0,19.0,10.0,13.0
13.0,13.0,20.0,11.0,14.0
14.0,14.0,21.0,12.0,16.0
15.0,15.0,22.0,13.0,17.0
16.0,16.0,23.0,15.0,18.0
17.0,17.0,25.0,17.0,19.0
18.0,18.0,26.0,18.0,20.0
19.0,19.0,27.0,20.0,21.0
20.0,21.0,28.0,22.0,22.0
21.0,24.0,29.0,23.0,23.0
22.0,25.0,30.0,24.0,24.0
23.0,26.0,31.0,25.0,25.0
24.0,27.0,33.0,26.0,26.0
27.0,29.0,34.0,27.0,28.0
28.0,30.0,36.0,28.0,30.0
29.0,32.0,37.0,29.0,31.0
30.0,33.0,38.0,31.0,32.0
31.0,35.0,42.0,32.0,33.0
32.0,36.0,43.0,34.0,34.0
33.0,37.0,44.0,35.0,35.0
34.0,38.0,45.0,38.0,36.0
35.0,39.0,46.0,39.0,37.0
36.0,40.0,47.0,40.0,39.0
37.0,41.0,48.0,41.0,40.0
38.0,42.0,50.0,43.0,41.0
39.0,43.0,51.0,45.0,42.0
40.0,44.0,52.0,46.0,44.0
41.0,45.0,53.0,47.0,45.0
42.0,46.0,54.0,48.0,46.0
43.0,47.0,55.0,49.0,47.0
44.0,48.0,57.0,50.0,48.0
49.0,49.0,58.0,51.0,49.0
51.0,50.0,59.0,53.0,50.0
52.0,51.0,61.0,56.0,52.0
53.0,52.0,62.0,57.0,53.0
54.0,54.0,63.0,58.0,54.0
55.0,55.0,65.0,59.0,55.0
56.0,56.0,66.0,60.0,56.0
57.0,57.0,67.0,62.0,58.0
58.0,59.0,69.0,63.0,59.0
60.0,60.0,70.0,64.0,60.0
61.0,61.0,71.0,65.0,61.0
62.0,62.0,72.0,66.0,63.0
64.0,63.0,75.0,67.0,64.0
65.0,64.0,77.0,68.0,66.0
68.0,65.0,79.0,69.0,67.0
69.0,66.0,80.0,70.0,68.0
70.0,67.0,82.0,71.0,69.0
71.0,68.0,84.0,72.0,71.0
73.0,70.0,85.0,73.0,72.0
74.0,72.0,86.0,74.0,73.0
76.0,73.0,87.0,75.0,74.0
78.0,74.0,88.0,76.0,75.0
80.0,75.0,89.0,77.0,76.0
81.0,76.0,90.0,78.0,77.0
82.0,77.0,91.0,79.0,78.0
83.0,78.0,92.0,81.0,79.0
84.0,79.0,93.0,83.0,80.0
86.0,80.0,94.0,85.0,81.0
87.0,81.0,95.0,87.0,82.0
89.0,82.0,96.0,88.0,83.0
90.0,83.0,97.0,89.0,84.0
91.0,84.0,98.0,92.0,85.0
92.0,85.0,99.0,93.0,86.0
93.0,86.0,100.0,94.0,88.0
94.0,87.0,102.0,95.0,89.0
95.0,88.0,103.0,96.0,90.0
97.0,90.0,104.0,97.0,91.0
98.0,91.0,105.0,99.0,93.0
99.0,92.0,106.0,100.0,94.0
100.0,96.0,107.0,101.0,95.0
101.0,97.0,108.0,102.0,96.0
103.0,98.0,109.0,104.0,98.0
105.0,99.0,110.0,106.0,101.0
106.0,100.0,111.0,107.0,102.0
108.0,101.0,112.0,108.0,103.0
110.0,102.0,113.0,109.0,104.0
111.0,103.0,115.0,110.0,105.0
113.0,104.0,116.0,111.0,106.0
114.0,105.0,117.0,112.0,107.0
115.0,107.0,118.0,113.0,109.0
119.0,108.0,121.0,114.0,112.0
120.0,109.0,122.0,115.0,113.0
121.0,110.0,124.0,116.0,114.0
122.0,111.0,125.0,117.0,115.0
123.0,112.0,126.0,118.0,116.0
125.0,114.0,127.0,119.0,117.0
126.0,116.0,129.0,120.0,118.0
127.0,117.0,130.0,121.0,119.0
128.0,118.0,131.0,122.0,120.0
129.0,119.0,132.0,123.0,121.0
130.0,120.0,133.0,124.0,123.0
132.0,122.0,134.0,125.0,124.0
133.0,123.0,135.0,126.0,125.0
134.0,124.0,136.0,127.0,126.0
136.0,127.0,138.0,128.0,128.0
137.0,128.0,141.0,129.0,130.0
139.0,129.0,142.0,130.0,131.0
140.0,131.0,144.0,131.0,135.0
141.0,132.0,145.0,132.0,136.0
142.0,133.0,146.0,133.0,137.0
143.0,134.0,148.0,134.0,138.0
144.0,135.0,149.0,135.0,139.0
145.0,137.0,151.0,136.0,140.0
146.0,138.0,153.0,137.0,142.0
147.0,139.0,155.0,138.0,143.0
148.0,140.0,156.0,139.0,144.0
149.0,141.0,157.0,140.0,146.0
150.0,142.0,158.0,141.0,147.0
151.0,143.0,161.0,143.0,148.0
152.0,144.0,163.0,145.0,150.0
153.0,145.0,164.0,147.0,151.0
154.0,146.0,165.0,149.0,152.0
155.0,147.0,166.0,150.0,153.0
156.0,148.0,167.0,152.0,154.0
157.0,149.0,168.0,153.0,155.0
158.0,150.0,169.0,154.0,156.0
159.0,151.0,170.0,156.0,157.0
160.0,152.0,171.0,159.0,158.0
162.0,154.0,172.0,160.0,159.0
163.0,155.0,173.0,161.0,160.0
164.0,157.0,175.0,162.0,161.0
166.0,158.0,176.0,163.0,162.0
167.0,159.0,177.0,164.0,164.0
168.0,160.0,178.0,165.0,165.0
170.0,161.0,179.0,166.0,166.0
171.0,162.0,180.0,167.0,168.0
172.0,163.0,182.0,168.0,169.0
173.0,165.0,183.0,169.0,170.0
174.0,167.0,185.0,173.0,171.0
176.0,169.0,187.0,174.0,172.0
177.0,170.0,190.0,175.0,173.0
178.0,171.0,192.0,176.0,174.0
180.0,172.0,193.0,179.0,175.0
181.0,174.0,194.0,180.0,176.0
182.0,175.0,196.0,181.0,177.0
183.0,177.0,198.0,183.0,178.0
184.0,178.0,200.0,184.0,179.0
185.0,179.0,201.0,185.0,181.0
186.0,180.0,202.0,186.0,182.0
187.0,181.0,203.0,187.0,183.0
188.0,182.0,204.0,188.0,184.0
189.0,184.0,205.0,189.0,185.0
191.0,186.0,206.0,190.0,186.0
192.0,188.0,207.0,191.0,187.0
193.0,189.0,209.0,192.0,188.0
194.0,190.0,210.0,193.0,189.0
195.0,191.0,212.0,194.0,190.0
197.0,192.0,214.0,195.0,191.0
198.0,194.0,215.0,196.0,193.0
199.0,195.0,217.0,197.0,195.0
201.0,196.0,218.0,199.0,196.0
202.0,197.0,219.0,200.0,197.0
203.0,198.0,220.0,201.0,198.0
204.0,199.0,221.0,202.0,199.0
205.0,200.0,222.0,203.0,200.0
207.0,201.0,223.0,204.0,203.0
208.0,202.0,224.0,206.0,205.0
210.0,204.0,225.0,207.0,206.0
211.0,205.0,226.0,208.0,208.0
212.0,206.0,227.0,209.0,209.0
213.0,207.0,228.0,210.0,210.0
214.0,208.0,229.0,211.0,211.0
215.0,209.0,231.0,212.0,212.0
216.0,211.0,233.0,213.0,213.0
217.0,213.0,234.0,214.0,215.0
219.0,214.0,235.0,216.0,216.0
220.0,215.0,237.0,217.0,218.0
221.0,216.0,238.0,218.0,219.0
222.0,217.0,239.0,220.0,221.0
223.0,218.0,240.0,221.0,222.0
224.0,219.0,241.0,222.0,224.0
225.0,220.0,242.0,223.0,225.0
226.0,223.0,243.0,228.0,226.0
227.0,224.0,244.0,229.0,227.0
228.0,225.0,245.0,230.0,230.0
229.0,226.0,247.0,231.0,231.0
230.0,227.0,248.0,232.0,232.0
232.0,228.0,249.0,233.0,234.0
233.0,229.0,252.0,235.0,236.0
234.0,230.0,253.0,236.0,237.0
235.0,231.0,254.0,238.0,238.0
236.0,232.0,255.0,239.0,239.0
237.0,233.0,256.0,241.0,240.0
239.0,234.0,257.0,242.0,244.0
240.0,235.0,258.0,243.0,245.0
241.0,236.0,260.0,244.0,246.0
